transaction_id,amount,transaction_type,account_age_days,transactions_last_24h,device_changed,international,transaction_hour,previous_fraud_count,is_fraud
16346,316.95,TRANSFER,1867,1,0,0,9,0,0
16347,148.66,TRANSFER,99,0,0,0,13,0,1
16348,211.04,CASH_IN,2071,4,1,0,5,0,0
16349,149.48,CASH_OUT,552,3,0,0,20,0,0
16350,281.92,PAYMENT,1453,2,0,0,16,0,0
16351,11.39,PAYMENT,2749,4,1,0,12,0,0
16352,35.88,TRANSFER,1439,3,1,0,16,1,0
16353,225.22,TRANSFER,2052,5,0,0,7,0,0
16354,19.23,PAYMENT,2930,1,0,0,16,0,0
16355,87.31,CASH_OUT,2262,6,0,0,14,1,0
16356,140.56,PAYMENT,1130,3,0,0,1,0,1
16357,64.84,DEBIT,1124,1,0,0,9,0,0
16358,74.32,PAYMENT,1169,4,0,0,8,0,0
16359,194.72,PAYMENT,2400,4,0,0,2,0,0
16360,407.2,PAYMENT,44,1,1,0,19,1,0
16361,56.91,TRANSFER,2929,4,0,0,9,0,0
16362,83.51,PAYMENT,2519,5,1,0,1,0,0
16363,71.43,CASH_OUT,1568,2,0,0,10,0,0
16364,13.18,PAYMENT,1111,3,0,0,5,0,0
16365,171.01,PAYMENT,2476,2,0,0,23,1,0
16366,377.93,CASH_IN,729,2,0,1,22,0,0
16367,410.2,DEBIT,800,2,0,0,8,0,0
16368,62.13,CASH_OUT,1740,4,0,0,18,1,1
16369,42.45,CASH_IN,2654,1,1,0,12,1,0
16370,151.65,PAYMENT,1490,2,0,0,17,0,0
16371,340.11,PAYMENT,945,3,1,0,14,1,1
16372,173.27,PAYMENT,1064,3,0,0,19,0,0
16373,198.21,DEBIT,1846,5,0,0,23,0,0
16374,464.9,TRANSFER,2268,4,0,0,12,1,1
16375,70.87,PAYMENT,1569,3,0,0,16,0,0
16376,119.11,PAYMENT,2928,2,0,0,22,0,0
16377,760.98,PAYMENT,2137,1,0,0,19,0,0
16378,121.9,PAYMENT,185,3,0,0,16,0,0
16379,41.79,TRANSFER,1048,2,0,0,8,0,0
16380,75.99,PAYMENT,2546,2,0,0,1,1,0
16381,58.08,PAYMENT,1729,2,0,0,6,0,0
16382,212.12,PAYMENT,1645,0,0,0,20,0,0
16383,60.59,TRANSFER,344,6,0,0,18,2,0
16384,194.62,CASH_OUT,1738,4,0,0,15,0,0
16385,71.09,TRANSFER,1232,1,0,0,7,0,0
16386,17.75,CASH_OUT,1099,2,0,0,21,0,0
16387,201.67,PAYMENT,797,0,0,1,15,0,0
16388,172.17,PAYMENT,2209,4,0,0,16,1,0
16389,249.08,CASH_IN,2488,3,0,1,18,0,0
16390,75.72,PAYMENT,165,3,1,0,9,0,0
16391,68.06,TRANSFER,646,3,0,0,16,0,0
16392,221.73,DEBIT,843,6,0,1,22,1,0
16393,677.91,TRANSFER,2981,4,1,0,9,0,0
16394,150.08,PAYMENT,2038,4,0,0,10,1,0
16395,226.92,DEBIT,2103,8,0,0,8,0,0
16396,107.6,PAYMENT,2590,3,0,0,17,1,0
16397,31.7,CASH_OUT,2568,2,0,0,9,1,0
16398,390.5,PAYMENT,795,7,0,1,19,0,0
16399,368.12,TRANSFER,2010,4,0,0,0,1,0
16400,302.1,TRANSFER,497,2,0,0,19,0,0
16401,123.72,TRANSFER,2799,3,0,0,14,0,1
16402,269.63,CASH_OUT,1092,3,0,0,5,0,0
16403,362.77,DEBIT,2982,5,0,0,4,0,0
16404,750.06,PAYMENT,56,3,0,1,20,0,0
16405,398.83,CASH_IN,227,1,1,0,22,0,0
16406,158.19,PAYMENT,2993,4,0,0,1,0,0
16407,40.11,PAYMENT,1027,3,0,0,2,0,0
16408,173.41,DEBIT,2819,3,0,0,3,0,1
16409,191.82,TRANSFER,2017,0,0,0,21,0,0
16410,301.58,PAYMENT,1376,1,1,0,0,1,1
16411,574.73,TRANSFER,2099,4,0,0,11,0,0
16412,134.94,PAYMENT,1126,4,0,0,2,0,1
16413,1213.16,TRANSFER,1749,3,0,0,18,0,0
16414,25.55,CASH_OUT,470,3,0,1,20,0,0
16415,225.73,CASH_IN,2003,2,0,0,2,0,0
16416,66.79,PAYMENT,421,1,0,0,7,0,0
16417,22.04,PAYMENT,1700,4,1,0,2,1,1
16418,121.3,PAYMENT,1385,3,0,0,2,0,0
16419,34.56,PAYMENT,30,5,0,0,4,0,0
16420,126.29,DEBIT,2515,2,0,0,14,0,0
16421,153.66,DEBIT,937,2,0,0,14,0,1
16422,454.2,CASH_OUT,2285,0,0,0,5,0,0
16423,32.87,CASH_OUT,43,2,0,0,4,2,0
16424,368.13,CASH_IN,1275,3,0,0,14,0,0
16425,163.71,PAYMENT,2056,3,0,0,10,0,0
16426,415.24,PAYMENT,273,3,1,0,9,0,0
16427,96.38,PAYMENT,1328,4,0,0,0,1,0
16428,39.16,CASH_IN,1642,7,0,0,16,0,0
16429,43.93,TRANSFER,137,2,0,0,15,0,0
16430,40.78,TRANSFER,1383,2,0,0,12,0,0
16431,239.32,PAYMENT,1676,4,0,0,10,0,0
16432,649.97,CASH_OUT,154,6,0,0,8,0,0
16433,84.36,CASH_IN,1146,5,0,0,2,1,0
16434,278.42,PAYMENT,441,0,0,0,5,0,0
16435,32.35,CASH_OUT,266,5,0,0,19,0,0
16436,177.74,PAYMENT,2837,4,0,0,19,0,0
16437,289.62,CASH_OUT,2732,1,0,0,14,0,0
16438,34.88,TRANSFER,238,0,1,0,7,0,0
16439,121.04,PAYMENT,1372,1,0,0,0,0,0
16440,303.66,TRANSFER,39,0,0,0,8,1,0
16441,7.89,PAYMENT,1985,3,0,0,3,0,0
16442,564.22,CASH_IN,2845,3,1,0,3,2,0
16443,211.38,DEBIT,988,3,0,0,2,1,1
16444,303.91,TRANSFER,2843,4,0,0,0,0,0
16445,98.23,PAYMENT,2367,2,0,0,9,0,0
16446,26.5,CASH_OUT,1660,3,0,0,14,1,1
16447,253.17,TRANSFER,1860,4,0,0,5,0,0
16448,136.65,PAYMENT,1981,4,0,0,8,0,0
16449,153.26,PAYMENT,2157,1,0,0,9,1,0
16450,440.37,CASH_IN,2483,2,0,0,1,0,0
16451,318.0,CASH_OUT,2496,2,0,0,11,0,0
16452,1013.57,CASH_IN,2100,2,0,1,6,0,0
16453,173.1,TRANSFER,2786,5,0,0,15,0,0
16454,74.35,CASH_OUT,1443,2,0,0,12,0,0
16455,122.93,TRANSFER,276,6,1,1,11,1,0
16456,224.9,PAYMENT,1655,5,0,0,11,0,0
16457,409.88,CASH_IN,794,1,0,0,2,0,0
16458,34.23,DEBIT,2009,5,0,0,14,0,0
16459,149.69,CASH_IN,2563,4,0,1,2,0,0
16460,742.14,CASH_OUT,1072,6,0,0,15,1,0
16461,116.72,CASH_OUT,816,1,0,0,1,0,0
16462,376.54,CASH_OUT,1163,1,0,0,9,0,0
16463,243.01,CASH_IN,2956,4,0,0,1,0,0
16464,386.01,TRANSFER,1660,2,0,0,13,1,0
16465,66.04,PAYMENT,1026,3,1,0,9,0,0
16466,66.33,CASH_OUT,2676,3,1,1,15,0,0
16467,151.45,DEBIT,2473,2,0,0,10,0,0
16468,32.07,PAYMENT,1066,3,0,0,5,0,0
16469,113.32,CASH_OUT,371,1,0,0,21,0,0
16470,191.12,PAYMENT,736,3,0,0,13,0,0
16471,884.16,DEBIT,2665,2,0,1,6,0,0
16472,222.01,CASH_OUT,1794,3,0,0,0,2,0
16473,277.34,TRANSFER,1212,2,0,0,15,0,0
16474,475.55,CASH_OUT,1386,2,0,0,11,1,0
16475,56.56,CASH_IN,1076,2,1,0,21,0,0
16476,125.83,CASH_IN,1050,1,0,0,11,0,0
16477,1678.09,DEBIT,1770,1,0,1,2,0,1
16478,137.12,PAYMENT,1891,3,0,0,10,2,1
16479,453.24,PAYMENT,2903,8,1,0,5,1,0
16480,389.06,CASH_IN,2272,5,0,0,17,0,1
16481,33.85,DEBIT,740,4,0,0,10,0,0
16482,202.45,PAYMENT,1191,4,0,0,9,0,0
16483,171.87,PAYMENT,2587,3,0,0,22,0,0
16484,206.43,PAYMENT,1276,6,1,0,18,0,0
16485,69.82,PAYMENT,865,6,0,0,6,0,0
16486,48.57,CASH_OUT,1481,2,0,0,6,0,0
16487,92.2,PAYMENT,1903,5,0,1,18,0,0
16488,134.59,PAYMENT,1508,2,1,0,0,0,0
16489,485.41,CASH_IN,1023,2,0,0,15,1,0
16490,913.53,PAYMENT,756,3,0,0,16,0,0
16491,599.8,CASH_OUT,1061,2,0,0,20,1,0
16492,350.79,PAYMENT,1935,1,1,0,3,1,1
16493,54.36,CASH_OUT,2293,2,0,0,2,0,0
16494,98.6,PAYMENT,313,5,0,0,21,0,0
16495,183.08,PAYMENT,1546,1,0,0,5,0,0
16496,78.85,TRANSFER,468,3,1,0,16,0,0
16497,264.33,CASH_IN,1820,3,1,1,8,0,0
16498,305.05,TRANSFER,2400,2,0,0,1,0,0
16499,253.73,PAYMENT,1770,2,1,0,13,1,1
16500,413.7,CASH_IN,1988,1,0,0,20,0,0
16501,60.06,PAYMENT,786,0,0,0,18,1,0
16502,377.22,DEBIT,2792,6,0,0,17,0,0
16503,74.02,PAYMENT,2490,4,1,0,4,0,0
16504,57.92,TRANSFER,2294,3,0,0,2,0,0
16505,252.68,PAYMENT,706,2,0,0,8,0,0
16506,500.63,TRANSFER,2959,4,0,1,23,0,0
16507,241.78,TRANSFER,1672,2,0,0,22,0,0
16508,151.53,TRANSFER,1813,4,0,0,17,0,0
16509,202.38,PAYMENT,1897,5,0,0,5,1,1
16510,170.11,CASH_IN,1904,5,0,0,5,1,0
16511,48.14,CASH_IN,882,6,0,0,9,0,0
16512,42.84,CASH_OUT,1273,3,1,0,10,0,0
16513,137.16,TRANSFER,1774,0,0,0,19,0,0
16514,160.75,CASH_OUT,2578,2,0,1,20,0,0
16515,150.1,PAYMENT,2070,5,0,0,3,0,0
16516,291.81,DEBIT,1055,0,0,0,21,0,0
16517,119.64,PAYMENT,739,3,0,0,0,0,0
16518,260.6,CASH_OUT,2678,3,0,0,0,0,0
16519,128.43,CASH_OUT,99,0,0,0,4,1,1
16520,919.07,CASH_OUT,734,2,0,0,2,0,0
16521,160.89,CASH_IN,75,1,0,0,6,0,0
16522,1541.83,PAYMENT,1684,1,0,0,16,1,0
16523,211.03,CASH_OUT,2815,4,0,0,11,0,1
16524,119.86,TRANSFER,946,6,0,0,7,0,0
16525,60.37,PAYMENT,2569,7,0,0,2,1,0
16526,35.06,TRANSFER,2574,4,0,0,5,0,0
16527,55.07,CASH_IN,1080,3,0,0,12,0,0
16528,61.58,PAYMENT,1244,3,1,0,2,2,1
16529,220.26,TRANSFER,1844,3,0,0,7,0,0
16530,87.69,TRANSFER,897,2,0,0,19,1,1
16531,178.92,CASH_OUT,253,2,0,0,3,0,0
16532,534.85,CASH_IN,1111,1,0,0,23,0,0
16533,135.94,PAYMENT,842,3,0,0,1,0,0
16534,1186.97,TRANSFER,750,3,0,0,11,1,0
16535,45.8,TRANSFER,2731,3,0,0,9,0,1
16536,127.67,PAYMENT,2606,3,0,0,4,1,0
16537,86.55,DEBIT,954,3,0,0,9,0,0
16538,378.61,PAYMENT,525,1,0,0,8,0,0
16539,15.8,PAYMENT,2829,1,0,0,0,1,0
16540,35.05,CASH_OUT,1091,2,0,0,14,1,0
16541,133.31,PAYMENT,2135,4,0,1,11,1,1
16542,700.21,CASH_OUT,1400,4,0,0,21,0,0
16543,186.02,CASH_IN,558,1,0,0,4,0,0
16544,38.42,PAYMENT,661,6,0,0,13,0,0
16545,44.83,PAYMENT,564,3,0,0,0,0,0
16546,790.76,PAYMENT,511,4,0,0,20,0,0
16547,79.75,PAYMENT,2799,4,0,0,9,0,0
16548,57.8,PAYMENT,242,1,0,0,6,1,0
16549,650.26,CASH_IN,2225,2,1,0,14,0,1
16550,407.93,CASH_OUT,1149,1,0,1,16,0,0
16551,530.63,PAYMENT,489,4,1,0,7,0,0
16552,57.4,CASH_IN,2337,1,0,1,9,0,0
16553,32.29,PAYMENT,102,6,0,0,10,0,0
16554,169.55,CASH_OUT,360,2,0,0,16,0,1
16555,207.5,PAYMENT,78,2,0,0,1,0,0
16556,213.71,PAYMENT,823,3,1,0,9,2,0
16557,650.79,CASH_OUT,534,2,0,0,10,0,0
16558,26.21,TRANSFER,2109,6,0,1,2,0,0
16559,350.62,TRANSFER,2617,6,0,0,18,0,0
16560,49.57,TRANSFER,2896,2,0,0,14,1,0
16561,349.23,PAYMENT,709,1,0,0,17,1,0
16562,92.3,CASH_OUT,2114,2,0,0,10,1,0
16563,65.76,CASH_IN,2823,6,0,0,4,0,0
16564,80.65,PAYMENT,1232,3,0,0,20,0,0
16565,34.97,PAYMENT,86,2,0,0,10,0,1
16566,154.54,TRANSFER,365,5,0,0,1,0,0
16567,68.53,CASH_OUT,2573,4,0,0,5,0,0
16568,325.8,TRANSFER,613,5,0,0,23,0,0
16569,281.48,CASH_OUT,2272,4,1,1,8,1,1
16570,802.84,DEBIT,32,2,0,0,8,0,0
16571,214.08,PAYMENT,2279,2,0,0,13,0,0
16572,249.8,TRANSFER,1961,0,0,1,14,0,0
16573,601.91,CASH_OUT,236,3,0,0,14,0,0
16574,79.23,TRANSFER,1164,1,0,0,4,0,0
16575,33.51,PAYMENT,2640,4,0,0,15,0,0
16576,181.29,CASH_OUT,2827,3,1,0,0,0,0
16577,35.78,CASH_OUT,936,5,0,0,16,1,0
16578,1726.65,TRANSFER,1961,6,1,0,2,1,1
16579,636.19,PAYMENT,2031,3,0,0,20,0,0
16580,1292.04,TRANSFER,1334,1,0,0,8,1,0
16581,157.98,CASH_IN,1279,3,1,0,7,0,0
16582,257.39,CASH_IN,1591,2,0,1,0,0,0
16583,93.74,CASH_OUT,2293,2,0,0,0,0,0
16584,358.86,CASH_OUT,2669,1,0,0,1,1,0
16585,44.01,PAYMENT,2299,4,0,0,21,1,0
16586,11.67,TRANSFER,1614,4,0,0,19,0,0
16587,67.31,PAYMENT,1393,2,0,0,22,0,0
16588,34.62,CASH_IN,1625,0,1,0,9,0,0
16589,650.62,PAYMENT,903,9,0,0,18,0,1
16590,912.03,CASH_OUT,783,2,0,0,22,1,0
16591,36.49,CASH_IN,475,2,0,0,10,0,0
16592,540.08,CASH_IN,2456,3,0,1,12,1,0
16593,384.29,CASH_OUT,424,4,0,0,20,0,0
16594,30.88,TRANSFER,1409,4,0,0,8,0,0
16595,100.46,TRANSFER,2029,3,0,0,19,1,0
16596,83.08,PAYMENT,672,1,0,0,0,0,0
16597,313.56,PAYMENT,2518,4,0,1,22,0,0
16598,43.43,PAYMENT,243,3,0,0,18,0,0
16599,134.44,PAYMENT,157,2,0,0,21,0,0
16600,74.74,DEBIT,541,4,0,1,18,0,0
16601,238.25,PAYMENT,1672,0,0,0,0,0,0
16602,119.49,CASH_OUT,1506,2,1,0,7,2,0
16603,86.9,PAYMENT,735,5,0,1,21,1,0
16604,119.91,DEBIT,2985,6,0,0,0,3,0
16605,1136.88,PAYMENT,1098,6,1,0,2,0,0
16606,97.82,TRANSFER,2134,4,0,0,0,0,0
16607,52.4,TRANSFER,415,4,0,0,18,1,0
16608,265.98,CASH_IN,1236,5,0,0,3,0,0
16609,128.57,PAYMENT,1840,1,0,0,0,0,0
16610,36.04,CASH_IN,1370,3,0,0,20,0,0
16611,1382.29,CASH_OUT,1461,2,0,0,4,0,1
16612,104.33,PAYMENT,2594,3,0,0,19,0,1
16613,101.71,PAYMENT,1984,1,1,1,18,0,1
16614,174.14,CASH_OUT,1084,3,0,0,15,2,0
16615,837.25,PAYMENT,1544,2,0,1,23,0,0
16616,27.67,CASH_IN,969,3,0,0,1,0,0
16617,195.58,PAYMENT,2545,0,0,0,10,0,0
16618,1196.64,CASH_OUT,2951,3,0,0,8,0,0
16619,168.8,CASH_OUT,1902,4,0,1,21,0,0
16620,43.15,CASH_OUT,2473,3,0,0,19,0,0
16621,79.97,PAYMENT,448,4,0,0,1,0,1
16622,182.52,CASH_IN,1426,1,0,0,9,0,0
16623,561.61,CASH_OUT,2714,3,0,1,13,0,0
16624,105.71,TRANSFER,2949,2,1,0,11,1,0
16625,339.22,CASH_OUT,2614,3,0,0,8,1,0
16626,35.33,TRANSFER,1206,5,0,0,19,1,0
16627,35.03,DEBIT,2826,4,0,0,16,0,0
16628,91.58,CASH_IN,2803,3,0,0,3,0,0
16629,625.17,PAYMENT,1706,2,0,0,11,0,0
16630,159.0,PAYMENT,1351,5,0,0,10,0,0
16631,198.31,DEBIT,298,1,0,0,20,0,0
16632,195.99,PAYMENT,2408,1,0,0,21,0,0
16633,449.98,DEBIT,1225,1,1,0,17,0,0
16634,80.62,CASH_OUT,1515,2,0,0,18,1,0
16635,295.39,PAYMENT,320,1,0,0,7,1,0
16636,64.66,PAYMENT,844,1,0,0,22,0,0
16637,1078.44,TRANSFER,264,0,0,0,2,0,1
16638,66.66,CASH_IN,1472,4,0,0,14,0,0
16639,61.41,PAYMENT,335,3,0,0,15,0,0
16640,257.15,PAYMENT,1541,2,1,0,15,1,1
16641,160.74,DEBIT,116,1,0,0,8,0,1
16642,205.79,PAYMENT,2885,4,0,0,21,2,1
16643,186.29,TRANSFER,1386,2,1,0,16,0,1
16644,49.88,TRANSFER,739,2,0,0,19,1,1
16645,744.98,PAYMENT,762,3,0,0,13,0,0
16646,362.69,PAYMENT,1351,0,1,1,10,1,1
16647,577.64,PAYMENT,2903,2,0,0,13,0,0
16648,87.5,PAYMENT,1854,3,0,1,14,0,0
16649,225.1,TRANSFER,1989,1,1,0,3,0,0
16650,180.8,CASH_OUT,446,0,0,0,17,0,0
16651,458.52,CASH_OUT,1307,4,1,0,11,0,0
16652,473.55,TRANSFER,981,4,0,0,0,1,0
16653,180.02,PAYMENT,1816,6,0,0,5,0,0
16654,32.53,PAYMENT,2445,2,0,0,1,0,0
16655,879.77,PAYMENT,2210,7,1,0,23,0,0
16656,258.78,TRANSFER,2139,6,0,0,18,0,0
16657,80.77,DEBIT,1669,2,0,1,15,1,0
16658,222.86,PAYMENT,481,8,0,0,3,0,0
16659,32.75,TRANSFER,1131,5,1,0,0,0,1
16660,426.39,CASH_OUT,2798,1,0,0,5,2,0
16661,34.08,CASH_OUT,2182,4,0,0,12,0,0
16662,119.0,DEBIT,2680,3,0,0,16,0,0
16663,189.51,PAYMENT,2753,5,0,0,5,1,0
16664,419.41,PAYMENT,2471,4,0,0,23,0,0
16665,165.1,PAYMENT,1168,3,0,0,11,0,0
16666,280.05,PAYMENT,1715,2,0,0,22,0,0
16667,144.29,TRANSFER,2822,2,0,0,18,0,0
16668,143.71,CASH_IN,627,6,0,0,5,0,0
16669,161.66,CASH_OUT,1593,3,0,0,10,0,0
16670,122.85,PAYMENT,77,7,0,0,16,1,0
16671,27.48,PAYMENT,217,7,0,0,3,0,0
16672,68.83,DEBIT,1649,3,0,0,5,0,0
16673,189.57,TRANSFER,1628,9,0,0,3,1,1
16674,115.69,DEBIT,2591,2,1,0,20,1,0
16675,127.0,CASH_OUT,820,6,0,0,6,0,0
16676,107.41,DEBIT,2303,0,0,0,0,0,0
16677,62.58,CASH_IN,953,7,0,0,10,0,0
16678,90.64,TRANSFER,1811,6,0,0,10,0,1
16679,109.2,CASH_OUT,1259,5,1,1,20,0,1
16680,149.18,TRANSFER,657,6,0,0,2,0,0
16681,219.95,PAYMENT,2846,3,0,0,3,0,0
16682,123.9,PAYMENT,1030,2,1,0,6,0,0
16683,53.0,PAYMENT,1270,1,0,1,20,0,0
16684,36.67,PAYMENT,485,1,1,0,12,1,1
16685,1993.08,PAYMENT,1011,6,0,0,4,0,1
16686,47.95,TRANSFER,2970,1,0,0,1,0,0
16687,88.36,DEBIT,1796,2,0,0,17,0,0
16688,248.89,TRANSFER,1552,6,0,0,19,0,0
16689,212.91,TRANSFER,2315,9,0,1,8,0,1
16690,249.85,PAYMENT,1360,3,0,0,14,1,0
16691,95.32,PAYMENT,2839,7,0,1,9,0,0
16692,188.4,CASH_OUT,1643,1,0,0,0,0,1
16693,157.8,CASH_IN,2231,3,0,0,23,1,0
16694,108.62,PAYMENT,2819,3,0,0,10,0,0
16695,189.69,TRANSFER,1150,3,0,0,20,1,0
16696,426.39,CASH_OUT,681,1,0,0,10,0,1
16697,145.15,PAYMENT,1146,2,1,0,23,0,1
16698,146.12,PAYMENT,681,2,0,0,9,1,0
16699,431.89,CASH_OUT,1082,2,0,0,12,0,0
16700,388.14,CASH_OUT,902,3,0,0,9,0,0
16701,723.38,PAYMENT,1114,3,0,1,4,0,0
16702,25.63,PAYMENT,2118,1,0,0,18,0,1
16703,366.91,CASH_OUT,2737,3,1,0,20,0,1
16704,270.85,PAYMENT,1867,1,0,1,3,0,1
16705,61.21,CASH_IN,2836,5,1,0,7,0,0
16706,190.87,PAYMENT,1723,6,0,0,21,1,0
16707,424.59,PAYMENT,2372,3,0,0,22,1,0
16708,64.77,PAYMENT,1349,0,0,0,2,0,0
16709,231.03,DEBIT,1232,5,1,0,10,1,1
16710,354.73,CASH_OUT,2335,6,0,0,17,0,0
16711,50.86,CASH_IN,2807,6,0,0,15,0,0
16712,128.73,TRANSFER,1502,4,0,0,0,1,1
16713,200.53,CASH_IN,1049,3,0,0,20,1,0
16714,66.94,CASH_IN,1317,3,1,0,19,0,0
16715,61.61,PAYMENT,2364,0,0,0,7,0,0
16716,129.67,DEBIT,1604,3,0,1,22,0,0
16717,330.84,CASH_IN,1241,5,0,0,21,0,0
16718,282.52,DEBIT,2319,0,0,1,13,0,0
16719,62.71,CASH_IN,1648,6,0,0,10,0,0
16720,284.91,CASH_OUT,2282,5,1,1,5,0,0
16721,64.33,DEBIT,685,2,0,0,7,1,0
16722,29.66,TRANSFER,2356,4,0,0,11,1,0
16723,102.81,CASH_OUT,424,2,0,0,9,0,0
16724,456.22,PAYMENT,501,3,1,0,17,0,0
16725,285.99,CASH_OUT,1430,2,0,0,8,0,0
16726,148.18,CASH_OUT,1747,3,0,0,1,1,0
16727,97.84,CASH_OUT,999,2,0,1,5,0,1
16728,100.51,CASH_IN,1046,1,0,0,16,0,0
16729,165.47,TRANSFER,1378,3,0,0,6,0,0
16730,50.99,TRANSFER,86,3,1,0,14,0,1
16731,104.78,PAYMENT,493,4,0,0,14,0,0
16732,119.63,PAYMENT,991,3,0,0,0,1,0
16733,38.43,CASH_OUT,631,2,0,0,5,1,1
16734,64.17,TRANSFER,545,2,0,0,16,1,1
16735,223.74,PAYMENT,2810,3,0,1,9,0,0
16736,149.83,PAYMENT,2733,5,0,0,18,1,0
16737,108.99,PAYMENT,51,2,1,0,5,0,0
16738,59.65,CASH_OUT,733,4,0,0,16,0,0
16739,718.27,CASH_OUT,355,2,0,1,12,2,1
16740,64.2,PAYMENT,1785,3,0,1,20,1,1
16741,190.87,CASH_OUT,936,3,0,0,7,1,0
16742,91.12,PAYMENT,2503,2,1,0,23,1,1
16743,153.9,CASH_OUT,1394,3,0,0,23,0,0
16744,234.54,PAYMENT,759,0,0,0,22,0,0
16745,37.7,DEBIT,68,2,0,0,17,1,0
16746,147.43,PAYMENT,972,5,0,0,23,0,1
16747,488.2,CASH_OUT,59,1,0,0,20,0,0
16748,863.94,TRANSFER,2238,2,0,0,8,0,0
16749,130.32,PAYMENT,645,1,0,0,10,0,0
16750,154.73,PAYMENT,1723,3,0,0,17,0,0
16751,1354.7,PAYMENT,1986,4,0,1,14,1,0
16752,461.7,CASH_IN,2386,1,0,0,6,0,0
16753,80.06,PAYMENT,1975,2,0,0,22,0,0
16754,79.92,CASH_OUT,2211,2,0,0,15,2,0
16755,386.27,CASH_OUT,2643,3,0,0,16,0,0
16756,54.0,PAYMENT,1953,3,1,0,10,0,0
16757,440.42,PAYMENT,1388,1,1,0,1,0,0
16758,207.33,DEBIT,65,4,1,0,14,1,1
16759,249.07,PAYMENT,860,4,0,0,20,0,0
16760,114.81,PAYMENT,1696,4,0,0,2,0,0
16761,79.06,CASH_OUT,109,4,0,0,8,1,1
16762,640.34,PAYMENT,813,6,0,0,10,0,0
16763,115.96,TRANSFER,466,1,0,0,17,0,0
16764,98.4,PAYMENT,1173,3,0,1,5,2,1
16765,136.98,DEBIT,1187,1,0,0,9,0,0
16766,180.01,TRANSFER,434,2,0,0,13,0,0
16767,52.94,DEBIT,1770,2,0,1,5,0,0
16768,84.36,PAYMENT,294,4,0,0,22,0,0
16769,80.0,PAYMENT,262,4,0,0,10,0,0
16770,345.6,DEBIT,476,3,0,0,20,0,0
16771,61.19,PAYMENT,2504,2,0,0,16,0,0
16772,25.64,TRANSFER,997,7,0,0,16,0,0
16773,20.76,PAYMENT,1081,1,0,1,22,1,0
16774,34.11,DEBIT,1354,3,1,1,18,0,0
16775,579.14,PAYMENT,1623,4,0,0,21,0,0
16776,150.84,CASH_OUT,1008,3,0,0,12,1,0
16777,245.0,TRANSFER,58,2,1,0,21,1,1
16778,253.79,PAYMENT,1916,2,0,0,18,0,0
16779,156.99,PAYMENT,2454,4,0,0,5,0,0
16780,137.72,DEBIT,2003,2,0,0,12,2,0
16781,421.8,CASH_OUT,62,6,0,0,23,0,0
16782,171.74,CASH_OUT,989,2,0,0,23,0,1
16783,601.3,TRANSFER,649,1,0,0,14,0,0
16784,276.12,PAYMENT,2977,3,1,0,0,0,0
16785,80.01,CASH_OUT,1325,1,0,0,2,1,0
16786,90.28,CASH_OUT,2578,2,0,0,2,0,0
16787,71.7,CASH_OUT,928,5,0,0,12,0,1
16788,501.47,PAYMENT,2934,1,0,0,3,1,0
16789,98.98,DEBIT,732,3,0,0,14,0,0
16790,66.79,PAYMENT,1971,4,0,0,6,0,0
16791,204.34,PAYMENT,2685,1,0,1,9,0,0
16792,134.67,DEBIT,2646,9,1,0,6,1,0
16793,199.25,CASH_OUT,759,3,0,0,11,0,0
16794,982.22,PAYMENT,2361,3,0,0,4,0,0
16795,369.84,CASH_OUT,2757,4,0,1,17,0,1
16796,152.48,TRANSFER,948,4,0,0,17,0,0
16797,36.29,PAYMENT,2213,4,0,0,19,1,1
16798,90.02,CASH_OUT,682,3,0,0,3,1,1
16799,302.19,PAYMENT,918,2,0,0,11,0,0
16800,46.01,PAYMENT,1612,6,0,0,12,1,1
16801,1262.65,PAYMENT,2374,2,1,0,8,0,0
16802,150.57,TRANSFER,2784,1,1,0,8,0,0
16803,155.84,PAYMENT,359,0,0,0,22,0,0
16804,76.2,CASH_IN,2525,2,0,0,5,0,0
16805,243.89,TRANSFER,44,4,0,1,2,1,1
16806,46.62,PAYMENT,2293,4,0,0,4,0,0
16807,1293.22,CASH_OUT,1754,4,1,0,19,0,0
16808,554.1,CASH_IN,1306,2,0,0,4,1,0
16809,397.14,CASH_OUT,359,5,0,0,16,0,1
16810,36.95,PAYMENT,2641,3,0,0,20,1,0
16811,182.26,PAYMENT,2034,2,0,0,14,0,0
16812,497.25,CASH_IN,1483,4,0,0,22,0,0
16813,268.57,PAYMENT,1112,6,1,0,16,0,0
16814,54.48,PAYMENT,2253,2,1,0,11,0,0
16815,77.47,CASH_OUT,1427,2,0,0,6,0,0
16816,94.45,PAYMENT,324,0,1,0,12,0,0
16817,81.17,DEBIT,1691,2,1,0,20,0,0
16818,684.56,CASH_IN,1607,3,0,0,4,0,0
16819,21.74,CASH_OUT,2384,3,0,0,9,0,0
16820,285.98,CASH_IN,390,2,0,0,9,0,0
16821,40.76,TRANSFER,1819,6,1,0,1,0,1
16822,56.76,CASH_OUT,1990,4,0,0,5,0,0
16823,19.89,CASH_OUT,2647,1,0,0,3,0,0
16824,85.71,PAYMENT,668,1,0,0,15,1,0
16825,672.32,DEBIT,2593,3,0,0,5,0,0
16826,193.41,CASH_IN,2312,4,0,0,2,1,1
16827,44.77,DEBIT,2510,7,0,0,22,0,0
16828,410.41,CASH_OUT,416,1,1,0,12,0,0
